"general_id","idprovince","province"
"593737391","ITC4D","Monza e della Brianza"
"556081367","ITC4C","Milano"
"576717342","ITC4B","Mantova"
"533909485","ITC47","Brescia"
"580480072","ITC46","Bergamo"
"566816880","ITC46","Bergamo"
"585182812","ITC42","Como"
"568772616","ITC4C","Milano"
"533789622","ITC43","Lecco"
"543528732","ITC4C","Milano"
"572291106","ITC4C","Milano"
"586273406","ITC46","Bergamo"
"568289515","ITC4A","Cremona"
"550867289","ITC48","Pavia"
"594280567","ITC44","Sondrio"
"547224809","ITC41","Varese"
"607598693","ITC4C","Milano"
"566328340","ITC48","Pavia"
"580751767","ITC41","Varese"
"550865684","ITC4C","Milano"
"533791293","ITC42","Como"
"579740102","ITC4C","Milano"
"561534406","ITC4C","Milano"
"591579476","ITC4C","Milano"
"591579431","ITC48","Pavia"
"578214255","ITC47","Brescia"
"572459288","ITC4B","Mantova"
"556076186","ITC48","Pavia"
"573710177","ITC4C","Milano"
"566333181","ITC4B","Mantova"
"556078119","ITC47","Brescia"
"580754555","ITC4A","Cremona"
"591579667","ITC41","Varese"
"556084118","ITC4D","Monza e della Brianza"
"552754304","ITC4A","Cremona"
"595871027","ITC4D","Monza e della Brianza"
"509989199","ITC4C","Milano"
"589062880","ITC4C","Milano"
"553913234","ITC4C","Milano"
"599580984","ITC4B","Mantova"
"509895625","ITC4C","Milano"
"596462832","ITC4D","Monza e della Brianza"
"543454672","ITC4C","Milano"
"572283149","ITC41","Varese"
"551036462","ITC47","Brescia"
"567242194","ITC4C","Milano"
"556079628","ITC41","Varese"
"566080536","ITC47","Brescia"
"561540252","ITC49","Lodi"
"592225682","ITC41","Varese"
"580754738","ITC4B","Mantova"
"533540382","ITC4D","Monza e della Brianza"
"547901734","ITC47","Brescia"
"561685783","ITC43","Lecco"
"556082844","ITC46","Bergamo"
"573460053","ITC4D","Monza e della Brianza"
"510039104","ITC46","Bergamo"
"542126113","ITC4D","Monza e della Brianza"
"509994467","ITC4D","Monza e della Brianza"
"544508680","ITC4C","Milano"
"594798762","ITC46","Bergamo"
"566076578","ITC4D","Monza e della Brianza"
"587403355","ITC46","Bergamo"
"545571459","ITC4D","Monza e della Brianza"
"567319367","ITC4A","Cremona"
"580756626","ITC4D","Monza e della Brianza"
"572284105","ITC4A","Cremona"
"566339381","ITC4C","Milano"
"509989522","ITC46","Bergamo"
"563590836","ITC47","Brescia"
"607864147","ITC47","Brescia"
"572290174","ITC42","Como"
"558472272","ITC41","Varese"
"567009801","ITC4C","Milano"
"611334969","ITC4D","Monza e della Brianza"
"585181099","ITC48","Pavia"
"547901311","ITC46","Bergamo"
"505278169","ITC43","Lecco"
"550870767","ITC42","Como"
"547536352","ITC4D","Monza e della Brianza"
"508648557","ITC43","Lecco"
"605430495","ITC4D","Monza e della Brianza"
"582055293","ITC4C","Milano"
"592855823","ITC46","Bergamo"
"557673621","ITC4D","Monza e della Brianza"
"508649603","ITC48","Pavia"
"556077008","ITC41","Varese"
"508640553","ITC41","Varese"
"547535751","ITC4A","Cremona"
"607985008","ITC4C","Milano"
"586847918","ITC47","Brescia"
"561541041","ITC42","Como"
"605530565","ITC4C","Milano"
"588292691","ITC42","Como"
"556076637","ITC49","Lodi"
"614835078","ITC47","Brescia"
"558240715","ITC4C","Milano"
"398716521","ITC47","Brescia"
"576625766","ITC46","Bergamo"
"589088899","ITC48","Pavia"
"536765380","ITC4A","Cremona"
"550867317","ITC47","Brescia"
"607865415","ITC4C","Milano"
"576589056","ITC46","Bergamo"
"591576641","ITC4D","Monza e della Brianza"
"509989582","ITC4B","Mantova"
"563767560","ITC4A","Cremona"
"566078445","ITC4D","Monza e della Brianza"
"509994530","ITC46","Bergamo"
"605746146","ITC41","Varese"
"606453476","ITC42","Como"
"552478937","ITC4C","Milano"
"540346110","ITC4C","Milano"
"609768178","ITC49","Lodi"
"593192364","ITC4D","Monza e della Brianza"
"588077500","ITC4C","Milano"
"594546907","ITC4C","Milano"
"588077692","ITC4C","Milano"
"612870504","ITC4C","Milano"
"550631552","ITC4D","Monza e della Brianza"
"580754992","ITC4C","Milano"
"509989114","ITC4C","Milano"
"536859738","ITC4D","Monza e della Brianza"
"566083004","ITC4C","Milano"
"558497535","ITC4C","Milano"
"558028845","ITC4C","Milano"
"609574768","ITC4D","Monza e della Brianza"
"2627957","ITC4D","Monza e della Brianza"
"571488997","ITC4C","Milano"
"566336204","ITC4C","Milano"
"568763845","ITC41","Varese"
"533513859","ITC4C","Milano"
"508861832","ITC4C","Milano"
"552436643","ITC4D","Monza e della Brianza"
"573569624","ITC4C","Milano"
"566883692","ITC4D","Monza e della Brianza"
"580750819","ITC46","Bergamo"
"600928895","ITC4C","Milano"
"509992641","ITC4C","Milano"
"537405477","ITC4D","Monza e della Brianza"
"606926772","ITC41","Varese"
"599580018","ITC46","Bergamo"
"605506486","ITC4C","Milano"
"572272576","ITC4C","Milano"
"615472390","ITC4D","Monza e della Brianza"
"612465268","ITC41","Varese"
"543460724","ITC4A","Cremona"
"563451184","ITC46","Bergamo"
"615493496","ITC4C","Milano"
"547529251","ITC46","Bergamo"
"607865089","ITC4D","Monza e della Brianza"
"612873705","ITC4C","Milano"
"556078611","ITC41","Varese"
"505278852","ITC4C","Milano"
"566717051","ITC4C","Milano"
"607234246","ITC46","Bergamo"
"558478624","ITC4C","Milano"
"296855089","ITC4C","Milano"
"548795512","ITC4C","Milano"
"612565407","ITC4C","Milano"
"451535927","ITC4C","Milano"
"587388068","ITC41","Varese"
"533803166","ITC4A","Cremona"
"595416972","ITC4C","Milano"
"575727460","ITC4C","Milano"
"609290723","ITC44","Sondrio"
"557669640","ITC4C","Milano"
"597993940","ITC4C","Milano"
"609770981","ITC4C","Milano"
"575701284","ITC4C","Milano"
"540837087","ITC4C","Milano"
"561577816","ITC4D","Monza e della Brianza"
"508638588","ITC41","Varese"
"499611718","ITC4C","Milano"
"542354636","ITC4C","Milano"
"530935152","ITC4C","Milano"
"580920952","ITC4B","Mantova"
"488737703","ITC44","Sondrio"
"578218851","ITC4C","Milano"
"536774069","ITC4D","Monza e della Brianza"
"555056339","ITC4C","Milano"
"614479457","ITC47","Brescia"
"509261398","ITC4C","Milano"
"586211122","ITC48","Pavia"
"552347563","ITC42","Como"
"557676636","ITC4D","Monza e della Brianza"
"578214028","ITC4C","Milano"
"542351893","ITC4C","Milano"
"551882417","ITC4C","Milano"
"592867001","ITC4C","Milano"
"566696405","ITC4C","Milano"
"536752757","ITC41","Varese"
"578213473","ITC43","Lecco"
"595436578","ITC48","Pavia"
"533531778","ITC41","Varese"
"557581411","ITC47","Brescia"
"597002893","ITC4C","Milano"
"582599858","ITC4C","Milano"
"550859901","ITC4C","Milano"
"589089767","ITC4C","Milano"
"566114863","ITC4C","Milano"
"548900814","ITC4C","Milano"
"607236810","ITC46","Bergamo"
"541056836","ITC4C","Milano"
"612871138","ITC4C","Milano"
"593191219","ITC48","Pavia"
"575120435","ITC4C","Milano"
"536273439","ITC4C","Milano"
"607867351","ITC4D","Monza e della Brianza"
"552497477","ITC4C","Milano"
"547904090","ITC4D","Monza e della Brianza"
"566762918","ITC4C","Milano"
"573671262","ITC4C","Milano"
"606428985","ITC4C","Milano"
"542356343","ITC4D","Monza e della Brianza"
"587502364","ITC4C","Milano"
"589070104","ITC4C","Milano"
"614834303","ITC4D","Monza e della Brianza"
"550947985","ITC46","Bergamo"
"574619142","ITC4C","Milano"
"578211431","ITC4C","Milano"
"607231720","ITC43","Lecco"
"574533510","ITC4C","Milano"
"568416522","ITC4C","Milano"
"599762732","ITC4C","Milano"
"248090661","ITC4C","Milano"
"572272744","ITC4C","Milano"
"504337473","ITC4C","Milano"
"595433769","ITC48","Pavia"
"609573881","ITC47","Brescia"
"578217045","ITC4C","Milano"
"586871658","ITC4C","Milano"
"552803837","ITC4C","Milano"
"578216272","ITC4D","Monza e della Brianza"
"554439190","ITC43","Lecco"
"580755989","ITC4D","Monza e della Brianza"
"576477192","ITC46","Bergamo"
"582599762","ITC47","Brescia"
"614254508","ITC4C","Milano"
"548609090","ITC4C","Milano"
"594766254","ITC4C","Milano"
"568738231","ITC4C","Milano"
"550785973","ITC4C","Milano"
"607904993","ITC4C","Milano"
"574465319","ITC4C","Milano"
"566339365","ITC4C","Milano"
"546836527","ITC4C","Milano"
"504311102","ITC4C","Milano"
"611342938","ITC4C","Milano"
"596137870","ITC47","Brescia"
"547901773","ITC47","Brescia"
"607861364","ITC46","Bergamo"
"609290279","ITC4C","Milano"
"578215418","ITC4C","Milano"
"587500405","ITC4C","Milano"
"550868176","ITC41","Varese"
"614466474","ITC43","Lecco"
"398717894","ITC47","Brescia"
"571506756","ITC4C","Milano"
"609574144","ITC4A","Cremona"
"592849267","ITC4C","Milano"
"572286330","ITC41","Varese"
"550273740","ITC4C","Milano"
"612440697","ITC4C","Milano"
"587403383","ITC42","Como"
"540837499","ITC4C","Milano"
"536764300","ITC48","Pavia"
"580755031","ITC4C","Milano"
"576587251","ITC4A","Cremona"
"542321510","ITC4C","Milano"
"567003348","ITC46","Bergamo"
"543466886","ITC4C","Milano"
"547902675","ITC4B","Mantova"
"605627244","ITC41","Varese"
"593736743","ITC47","Brescia"
"586210358","ITC4D","Monza e della Brianza"
"612564589","ITC49","Lodi"
"566763667","ITC4C","Milano"
"599730379","ITC4C","Milano"
"615471972","ITC4C","Milano"
"548462668","ITC4A","Cremona"
"543461927","ITC44","Sondrio"
"556068472","ITC47","Brescia"
"609327387","ITC4C","Milano"
"595436372","ITC47","Brescia"
"509984664","ITC41","Varese"
"585181799","ITC4C","Milano"
"612283609","ITC4A","Cremona"
"609291005","ITC4C","Milano"
"563451356","ITC4C","Milano"
"543531350","ITC42","Como"
"582604515","ITC49","Lodi"
"591311808","ITC4C","Milano"
"581110899","ITC47","Brescia"
"547902419","ITC4A","Cremona"
"578218945","ITC4C","Milano"
"550859095","ITC4C","Milano"
"544565925","ITC4D","Monza e della Brianza"
"614459771","ITC4D","Monza e della Brianza"
"181484521","ITC4C","Milano"
"533536901","ITC4C","Milano"
"550261025","ITC4D","Monza e della Brianza"
"605012968","ITC41","Varese"
"561539489","ITC4C","Milano"
"591312095","ITC4C","Milano"
"547529411","ITC4C","Milano"
"566703132","ITC4B","Mantova"
"550864251","ITC4C","Milano"
"613214494","ITC4C","Milano"
"557663886","ITC4C","Milano"
"550872133","ITC47","Brescia"
"611336704","ITC46","Bergamo"
"550867449","ITC4C","Milano"
"588291846","ITC47","Brescia"
"566114858","ITC4C","Milano"
"609574404","ITC4C","Milano"
"548796055","ITC4C","Milano"
"604954463","ITC42","Como"
"567065063","ITC48","Pavia"
"573435212","ITC43","Lecco"
"568781110","ITC47","Brescia"
"582599564","ITC41","Varese"
"605111425","ITC4C","Milano"
"590150038","ITC4C","Milano"
"612565113","ITC4B","Mantova"
"580927502","ITC4C","Milano"
"556082738","ITC4C","Milano"
"558357945","ITC41","Varese"
"590149710","ITC4C","Milano"
"572272789","ITC4C","Milano"
"586872126","ITC4D","Monza e della Brianza"
"550871406","ITC4C","Milano"
"587405804","ITC4C","Milano"
"605067824","ITC47","Brescia"
"612923007","ITC4C","Milano"
"533804718","ITC47","Brescia"
"507572832","ITC4C","Milano"
"607965273","ITC41","Varese"
"573563524","ITC4C","Milano"
"595433623","ITC4C","Milano"
"574615171","ITC4C","Milano"
"567181360","ITC41","Varese"
"609771683","ITC4C","Milano"
"586210303","ITC4B","Mantova"
"550867126","ITC4C","Milano"
"606539907","ITC4C","Milano"
"586209710","ITC4C","Milano"
"543498845","ITC43","Lecco"
"509989094","ITC4C","Milano"
"543455013","ITC4C","Milano"
"596998577","ITC47","Brescia"
"595434337","ITC46","Bergamo"
"592856443","ITC4C","Milano"
"446791851","ITC4C","Milano"
"572288049","ITC4C","Milano"
"556985271","ITC4C","Milano"
"563492519","ITC4C","Milano"
"547903568","ITC4C","Milano"
"572284014","ITC4C","Milano"
"574896527","ITC4C","Milano"
"607865867","ITC47","Brescia"
"504267703","ITC48","Pavia"
"533803602","ITC46","Bergamo"
"593113544","ITC49","Lodi"
"605070215","ITC4C","Milano"
"567384269","ITC4C","Milano"
"593099038","ITC41","Varese"
"580480033","ITC46","Bergamo"
"566839748","ITC4C","Milano"
"548611588","ITC47","Brescia"
"589953618","ITC4C","Milano"
"611338208","ITC47","Brescia"
"508702952","ITC4C","Milano"
"569563259","ITC4D","Monza e della Brianza"
"612564979","ITC4B","Mantova"
"589971510","ITC4C","Milano"
"572287678","ITC4C","Milano"
"615548095","ITC46","Bergamo"
"552715074","ITC48","Pavia"
"605314153","ITC46","Bergamo"
"607231052","ITC43","Lecco"
"607254535","ITC4C","Milano"
"533821274","ITC4C","Milano"
"607234780","ITC46","Bergamo"
"609388915","ITC4C","Milano"
"572272097","ITC4C","Milano"
"503792440","ITC4C","Milano"
"509988039","ITC4C","Milano"
"609760024","ITC48","Pavia"
"533800220","ITC4C","Milano"
"561537720","ITC4D","Monza e della Brianza"
"509665197","ITC4C","Milano"
"587023648","ITC47","Brescia"
"614837296","ITC4C","Milano"
"530741218","ITC43","Lecco"
"566719394","ITC4C","Milano"
"599579315","ITC48","Pavia"
"605069750","ITC4D","Monza e della Brianza"
"509991291","ITC4C","Milano"
"556076287","ITC4C","Milano"
"585239734","ITC47","Brescia"
"566240804","ITC4D","Monza e della Brianza"
"566080417","ITC4C","Milano"
"504315901","ITC4C","Milano"
"615512957","ITC4D","Monza e della Brianza"
"547623359","ITC4C","Milano"
"573710805","ITC4C","Milano"
"573974984","ITC41","Varese"
"586871878","ITC4C","Milano"
"567128257","ITC48","Pavia"
"612565977","ITC4D","Monza e della Brianza"
"576126954","ITC4C","Milano"
"576586196","ITC4D","Monza e della Brianza"
"544523666","ITC42","Como"
"567428837","ITC46","Bergamo"
"597490133","ITC4C","Milano"
"593103385","ITC48","Pavia"
"615472847","ITC48","Pavia"
"552682880","ITC47","Brescia"
"552469166","ITC4C","Milano"
"543467036","ITC4C","Milano"
"547536331","ITC46","Bergamo"
"591311241","ITC4B","Mantova"
"605549250","ITC4C","Milano"
"510039331","ITC4C","Milano"
"547900410","ITC41","Varese"
"544589756","ITC4C","Milano"
"551946326","ITC4B","Mantova"
"573475540","ITC4C","Milano"
"504337490","ITC4C","Milano"
"589565266","ITC47","Brescia"
"563174306","ITC48","Pavia"
"609278448","ITC4C","Milano"
"548609049","ITC4C","Milano"
"582602795","ITC4C","Milano"
"561542178","ITC43","Lecco"
"614276499","ITC46","Bergamo"
"547903259","ITC4C","Milano"
"586210975","ITC41","Varese"
"535238084","ITC47","Brescia"
"566332791","ITC4B","Mantova"
"589565546","ITC4C","Milano"
"511878267","ITC4C","Milano"
"589966183","ITC4B","Mantova"
"550864303","ITC4C","Milano"
"561538817","ITC42","Como"
"506502962","ITC4C","Milano"
"542349154","ITC48","Pavia"
"503796378","ITC4C","Milano"
"599711212","ITC4C","Milano"
"543462363","ITC47","Brescia"
"556201210","ITC4C","Milano"
"566228946","ITC4C","Milano"
"542219268","ITC48","Pavia"
"606437577","ITC46","Bergamo"
"587482734","ITC4C","Milano"
"582599678","ITC41","Varese"
"565312461","ITC47","Brescia"
"614839259","ITC4D","Monza e della Brianza"
"561540138","ITC41","Varese"
"548819766","ITC41","Varese"
"572273386","ITC4A","Cremona"
"585239774","ITC41","Varese"
"536155987","ITC4C","Milano"
"582602853","ITC4D","Monza e della Brianza"
"597176490","ITC47","Brescia"
"591576421","ITC4C","Milano"
"593737424","ITC4B","Mantova"
"573529577","ITC43","Lecco"
"609396048","ITC42","Como"
"552469198","ITC4D","Monza e della Brianza"
"572715895","ITC41","Varese"
"566830261","ITC4C","Milano"
"613572045","ITC4A","Cremona"
"578214627","ITC4C","Milano"
"578581080","ITC4C","Milano"
"203592813","ITC42","Como"
"533559810","ITC4C","Milano"
"467073325","ITC47","Brescia"
"557688932","ITC4D","Monza e della Brianza"
"586871417","ITC4B","Mantova"
"599580564","ITC46","Bergamo"
"614839690","ITC4D","Monza e della Brianza"
"550770778","ITC4C","Milano"
"605659202","ITC4C","Milano"
"600007425","ITC4D","Monza e della Brianza"
"509994316","ITC43","Lecco"
"574238998","ITC4C","Milano"
"567055290","ITC46","Bergamo"
"599580461","ITC47","Brescia"
"505278765","ITC4C","Milano"
"566079413","ITC48","Pavia"
"536759654","ITC46","Bergamo"
"547536531","ITC42","Como"
"547530949","ITC49","Lodi"
"530407507","ITC48","Pavia"
"609573782","ITC46","Bergamo"
"588863349","ITC4D","Monza e della Brianza"
"609290982","ITC4C","Milano"
"611337814","ITC46","Bergamo"
"578560891","ITC4C","Milano"
"582599362","ITC4C","Milano"
"503792354","ITC4C","Milano"
"550786037","ITC49","Lodi"
"533796578","ITC4C","Milano"
"609290576","ITC4D","Monza e della Brianza"
"536770318","ITC4C","Milano"
"573976019","ITC4D","Monza e della Brianza"
"505278748","ITC47","Brescia"
"591308223","ITC43","Lecco"
"561578154","ITC4C","Milano"
"509993750","ITC4A","Cremona"
"578214821","ITC43","Lecco"
"572288427","ITC41","Varese"
"587511273","ITC41","Varese"
"567252910","ITC43","Lecco"
"580929402","ITC47","Brescia"
"612563944","ITC47","Brescia"
"586212203","ITC4C","Milano"
"580755271","ITC4C","Milano"
"598132738","ITC4C","Milano"
"550948626","ITC46","Bergamo"
"504308016","ITC44","Sondrio"
"550948058","ITC4D","Monza e della Brianza"
"591311618","ITC4C","Milano"
"614838490","ITC4D","Monza e della Brianza"
"580753291","ITC46","Bergamo"
"355428557","ITC41","Varese"
"533506240","ITC4C","Milano"
"588331174","ITC4D","Monza e della Brianza"
"542357009","ITC41","Varese"
"550271403","ITC4C","Milano"
"612564982","ITC4B","Mantova"
"588295454","ITC49","Lodi"
"533592114","ITC4C","Milano"
"595436111","ITC4C","Milano"
"575953502","ITC4D","Monza e della Brianza"
"412997409","ITC42","Como"
"566336511","ITC4C","Milano"
"595400826","ITC47","Brescia"
"550622666","ITC4C","Milano"
"566076467","ITC4B","Mantova"
"599599250","ITC4C","Milano"
"592858946","ITC41","Varese"
"468045067","ITC4A","Cremona"
"542354934","ITC4C","Milano"
"537171765","ITC4C","Milano"
"561542721","ITC4C","Milano"
"566339629","ITC4C","Milano"
"556076224","ITC46","Bergamo"
"536770103","ITC4C","Milano"
"547536790","ITC46","Bergamo"
"614838646","ITC4A","Cremona"
"542322691","ITC48","Pavia"
"580756072","ITC4D","Monza e della Brianza"
"536752117","ITC41","Varese"
"505630000","ITC47","Brescia"
"612563471","ITC48","Pavia"
"614837076","ITC47","Brescia"
"594463090","ITC46","Bergamo"
"557654483","ITC4C","Milano"
"544339007","ITC4C","Milano"
"614838955","ITC4C","Milano"
"586871850","ITC41","Varese"
"533538330","ITC4C","Milano"
"548674419","ITC41","Varese"
"607241895","ITC47","Brescia"
"533818966","ITC41","Varese"
"566763927","ITC4C","Milano"
"530388132","ITC49","Lodi"
"566343246","ITC4D","Monza e della Brianza"
"552715932","ITC4C","Milano"
"550869860","ITC4C","Milano"
"544450822","ITC4C","Milano"
"573708824","ITC4D","Monza e della Brianza"
"547623663","ITC4D","Monza e della Brianza"
"566341040","ITC4D","Monza e della Brianza"
"533821659","ITC4D","Monza e della Brianza"
"574243658","ITC4C","Milano"
"543467858","ITC47","Brescia"
"536761898","ITC47","Brescia"
"591574891","ITC43","Lecco"
"592855987","ITC4D","Monza e della Brianza"
"552731319","ITC4C","Milano"
"547530567","ITC4C","Milano"
"595220489","ITC46","Bergamo"
"509802257","ITC47","Brescia"
"533527566","ITC4C","Milano"
"588330194","ITC4C","Milano"
"548609082","ITC4C","Milano"
"592220718","ITC4C","Milano"
"492869973","ITC4D","Monza e della Brianza"
"533513614","ITC4D","Monza e della Brianza"
"591592423","ITC4C","Milano"
"533794907","ITC43","Lecco"
"563451771","ITC4C","Milano"
"597526899","ITC46","Bergamo"
"578212259","ITC46","Bergamo"
"544411413","ITC4C","Milano"
"492801124","ITC4C","Milano"
"575779856","ITC4C","Milano"
"575677041","ITC4C","Milano"
"509993772","ITC4C","Milano"
"615471665","ITC4C","Milano"
"504302854","ITC4C","Milano"
"533796893","ITC4C","Milano"
"533818829","ITC4C","Milano"
"552733520","ITC4B","Mantova"
"609573491","ITC41","Varese"
"612562845","ITC43","Lecco"
"566714367","ITC42","Como"
"611192173","ITC43","Lecco"
"509989035","ITC4C","Milano"
"610965683","ITC4D","Monza e della Brianza"
"543468800","ITC47","Brescia"
"551069086","ITC46","Bergamo"
"578215155","ITC42","Como"
"544986350","ITC4C","Milano"
"505370450","ITC42","Como"
"607864669","ITC4D","Monza e della Brianza"
"558475450","ITC4C","Milano"
"566339918","ITC4D","Monza e della Brianza"
"607864630","ITC47","Brescia"
"542323462","ITC4C","Milano"
"571506753","ITC4C","Milano"
"612871482","ITC41","Varese"
"488241231","ITC47","Brescia"
"550858798","ITC41","Varese"
