,title,url,location,description,job_id
10,"2021 - Amazon Versand-/Lagermitarbeiter (m/w/d) - Werne a. d. Lippe - 38,75 Std.",https://www.amazon.jobs/en/jobs/SF200051437/2021-amazon-versand-lagermitarbeiter-m-w-d-werne-a-d-lippe-38-75-std,['location'],"DESCRIPTION
Amazon Logistik Werne GmbH
Amazonstr. 1
59368 Werne an der Lippe
  Amazon sucht motivierte Versandmitarbeiter/-innen (m/w/d) für das Logistikzentrum in 59368 Werne. Stundenlohn von mind. 11,76 € (brutto).
Klicke auf ""Fortsetzen"" am Ende dieser Seite und sende deine Bewerbung ab. Es dauert nur wenige Minuten.
Keine Logistik-Vorerfahrung? Egal, wir arbeiten dich ein. Was zählt ist einzig deine Motivation.

Bewirb dich jetzt – wir antworten innerhalb von 3 Tagen.
Noch Fragen? Ruf an unter 0800-4030189 oder sende ein E-Mail an einsteigen@amazon.de. Wir melden uns bei dir.


Amazon benötigt Unterstützung, um die Menschen in der Region beliefern zu können.
Hilf uns dabei ein Lächeln zu versenden.

Viele gute Gründe in unser Team zu kommen:
  Bei Amazon geht‘s schnell: Innerhalb von 3 Tagen weißt Du Bescheid
Stundenlohn von mind. 11,76 € (brutto) + bezahlte Überstunden
Möglichkeit zur betrieblichen Altersvorsorge
Kostenlose Erwerbsunfähigkeits- und Lebensversicherung
28 Urlaubstage (bei einer durchschnittlichen 5-Tage Woche)
Durch langfristige Schichtplanung lassen sich Job und Privatleben gut vereinbaren (Wechselschicht: Frühschicht 06:30-15:00 Uhr; Spätschicht 15:00-23:30 Uhr)
Nutze die Chance! Arbeite in einem High-Tech Arbeitsumfeld beim weltweit führenden Logistikunternehmen
Unsere Arbeitsplätze sind klimatisiert und erfüllen hohe Standards in Bezug auf die Arbeitssicherheit. Die Kantine bietet günstige Preise, Heißgetränke und Wasser sind frei. In den Pausenräumen erwarten dich Videospiele, Computer, Tischfußball und vieles mehr!

Hier kannst Du mehr über den Arbeitsalltag unserer Teammitglieder erfahren und herausfinden warum sie sich für Amazon entschieden haben.

Deine Aufgaben im Team:
Waren annehmen und einlagern
Kommissionieren mit Scanner
Bestellungen verpacken und versenden

Schau dir dieses Video an und gewinne einen ersten Eindruck von der Arbeit bei Amazon.
   

 ",SF200051437
11,Amazon Versand-/Lagermitarbeiter (m/w/d) - Winsen (Luhe),https://www.amazon.jobs/en/jobs/SF200051422/amazon-versand-lagermitarbeiter-m-w-d-winsen-luhe,['location'],"DESCRIPTION
Amazon Versand-/Lagermitarbeiter (m/w/d)
Amazon Logistik Winsen GmbH
Borgwardstraße 10
21423 Winsen
  Amazon sucht motivierte Versandmitarbeiter/-innen (m/w/d) für das Logistikzentrum in [ Winsen 21423] Stundenlohn von mind. 11,92 € (brutto).
Klicke auf ""Fortsetzen"" am Ende dieser Seite und sende deine Bewerbung ab. Es dauert nur wenige Minuten.
Keine Logistik-Vorerfahrung? Egal, wir arbeiten dich ein. Was zählt ist einzig deine Motivation.

Bewirb dich jetzt – wir antworten innerhalb von 3 Tagen.
Noch Fragen? Ruf an unter 0800-4030189 oder sende ein E-Mail an einsteigen@amazon.de. Wir melden uns bei dir.


Amazon benötigt Unterstützung, um die Menschen in der Region beliefern zu können.
Hilf uns dabei ein Lächeln zu versenden.

Viele gute Gründe in unser Team zu kommen:
  Bei Amazon geht‘s schnell: Innerhalb von 3 Tagen weißt Du Bescheid
Stundenlohn von mind. 11,92 € (brutto) + bezahlte Überstunden
Möglichkeit zur betrieblichen Altersvorsorge
Kostenlose Erwerbsunfähigkeits- und Lebensversicherung
28 Urlaubstage (bei einer durchschnittlichen 5-Tage Woche)
Durch langfristige Schichtplanung lassen sich Job und Privatleben gut vereinbaren
Nutze die Chance! Arbeite in einem High-Tech Arbeitsumfeld beim weltweit führenden Logistikunternehmen
Unsere Arbeitsplätze sind klimatisiert und erfüllen hohe Standards in Bezug auf die Arbeitssicherheit. Die Kantine bietet günstige Preise, Heißgetränke und Wasser sind frei. In den Pausenräumen erwarten dich Videospiele, Computer, Tischfußball und vieles mehr!

Hier kannst Du mehr über den Arbeitsalltag unserer Teammitglieder erfahren und herausfinden warum sie sich für Amazon entschieden haben.

Deine Aufgaben im Team:
Waren annehmen und einlagern
Kommissionieren mit Scanner
Bestellungen verpacken und versenden

Schau dir dieses Video an und gewinne einen ersten Eindruck von der Arbeit bei Amazon.
   

 ",SF200051422
12,Amazon Versand-/Lagermitarbeiter (m/w/d) - Oelde,https://www.amazon.jobs/en/jobs/SF200051418/amazon-versand-lagermitarbeiter-m-w-d-oelde,['location'],"DESCRIPTION
Amazon Logistik Oelde GmbH
Aurea 10
59302 Oelde

Amazon sucht motivierte Versandmitarbeiter/-innen (m/w/d) für das Logistikzentrum in Oelde. Stundenlohn von mind. 11,82 € (brutto).
Klicke auf ""Fortsetzen"" am Ende dieser Seite und sende deine Bewerbung ab. Es dauert nur wenige Minuten.
Keine Logistik-Vorerfahrung? Egal, wir arbeiten dich ein. Was zählt ist einzig deine Motivation.

Bewirb dich jetzt – wir antworten innerhalb von 3 Tagen.
Noch Fragen? Ruf an unter 0800-4030189 oder sende ein E-Mail an einsteigen@amazon.de. Wir melden uns bei dir.


Amazon benötigt Unterstützung, um die Menschen in der Region beliefern zu können.
Hilf uns dabei ein Lächeln zu versenden.

Viele gute Gründe in unser Team zu kommen:
  Bei Amazon geht‘s schnell: Innerhalb von 3 Tagen weißt Du Bescheid
Stundenlohn von mind. 11,82 € (brutto) + bezahlte Überstunden
Möglichkeit zur betrieblichen Altersvorsorge
Kostenlose Erwerbsunfähigkeits- und Lebensversicherung
28 Urlaubstage (bei einer durchschnittlichen 5-Tage Woche)
Durch langfristige Schichtplanung lassen sich Job und Privatleben gut vereinbaren
Nutze die Chance! Arbeite in einem High-Tech Arbeitsumfeld beim weltweit führenden Logistikunternehmen
Unsere Arbeitsplätze sind klimatisiert und erfüllen hohe Standards in Bezug auf die Arbeitssicherheit. Die Kantine bietet günstige Preise, Heißgetränke und Wasser sind frei. In den Pausenräumen erwarten dich Videospiele, Computer, Tischfußball und vieles mehr!
Busshuttle der dich bequem zum Logistikzentrum bringt

Hier kannst Du mehr über den Arbeitsalltag unserer Teammitglieder erfahren und herausfinden warum sie sich für Amazon entschieden haben.

Deine Aufgaben im Team:
Waren annehmen und einlagern
Kommissionieren mit Scanner
Bestellungen verpacken und versenden

Schau dir dieses Video an und gewinne einen ersten Eindruck von der Arbeit bei Amazon.",SF200051418
13,Amazon Versand-/Lagermitarbeiter (m/w/d) - Frankenthal,https://www.amazon.jobs/en/jobs/SF200051417/amazon-versand-lagermitarbeiter-m-w-d-frankenthal,['location'],"DESCRIPTION
Amazon Logistik Frankenthal GmbH
Amazonstraße 1
67227 Frankenthal
Amazon sucht motivierte Versandmitarbeiter/-innen (m/w/d) für das Logistikzentrum in Frankenthal. Stundenlohn von mind. 11,80€ (brutto).
Klicke auf ""Fortsetzen"" am Ende dieser Seite und sende deine Bewerbung ab. Es dauert nur wenige Minuten.
Keine Logistik-Vorerfahrung? Egal, wir arbeiten dich ein. Was zählt ist einzig deine Motivation.

Bewirb dich jetzt – wir antworten innerhalb von 3 Tagen.
Noch Fragen? Ruf an unter 0800-4030189 oder sende ein E-Mail an einsteigen@amazon.de. Wir melden uns bei dir.


Amazon benötigt Unterstützung, um die Menschen in der Region beliefern zu können.
Hilf uns dabei ein Lächeln zu versenden.

Viele gute Gründe in unser Team zu kommen:
  Bei Amazon geht‘s schnell: Innerhalb von 3 Tagen weißt Du Bescheid
Stundenlohn von mind. 11,80 € (brutto) + bezahlte Überstunden
Zusätzlich monatliche Prämienzahlung von derzeit bis zu 10% 
Möglichkeit zur betrieblichen Altersvorsorge
Kostenlose Erwerbsunfähigkeits- und Lebensversicherung
28 Urlaubstage (bei einer durchschnittlichen 5-Tage Woche)
Durch langfristige Schichtplanung lassen sich Job und Privatleben gut vereinbaren
Nutze die Chance! Arbeite in einem High-Tech Arbeitsumfeld beim weltweit führenden Logistikunternehmen
Unsere Arbeitsplätze sind klimatisiert und erfüllen hohe Standards in Bezug auf die Arbeitssicherheit. Die Kantine bietet günstige Preise, Heißgetränke und Wasser sind frei. In den Pausenräumen erwarten dich Videospiele, Computer, Tischfußball und vieles mehr!

Hier kannst Du mehr über den Arbeitsalltag unserer Teammitglieder erfahren und herausfinden warum sie sich für Amazon entschieden haben.

Deine Aufgaben im Team:
Waren annehmen und einlagern
Kommissionieren mit Scanner
Bestellungen verpacken und versenden

Schau dir dieses Video  an und gewinne einen ersten Eindruck von der Arbeit bei Amazon.
 

 ",SF200051417
14,2021 - Amazon Versand-/Lagermitarbeiter (m/w/d) Sülzetal,https://www.amazon.jobs/en/jobs/SF200051416/2021-amazon-versand-lagermitarbeiter-m-w-d-sulzetal,['location'],"DESCRIPTION
Amazon Logistik Sülzetal GmbH
Bielefelder Str. 9
Sülzetal 39171
  Amazon sucht motivierte Versandmitarbeiter/-innen (m/w/d) für das Logistikzentrum in Sülzetal, 39171. Stundenlohn von mind. 11,87 € (brutto).
Klicke auf ""Fortsetzen"" am Ende dieser Seite und sende deine Bewerbung ab. Es dauert nur wenige Minuten.
Keine Logistik-Vorerfahrung? Egal, wir arbeiten dich ein. Was zählt ist einzig deine Motivation.

Bewirb dich jetzt – wir antworten innerhalb von 3 Tagen.
Noch Fragen? Ruf an unter 0800-4030189 oder sende ein E-Mail an einsteigen@amazon.de. Wir melden uns bei dir.


Amazon benötigt Unterstützung, um die Menschen in der Region beliefern zu können.
Hilf uns dabei ein Lächeln zu versenden.

Viele gute Gründe in unser Team zu kommen:
  Bei Amazon geht‘s schnell: Innerhalb von 3 Tagen weißt Du Bescheid
Stundenlohn von mind. 11,87 € (brutto) + bezahlte Überstunden
Möglichkeit zur betrieblichen Altersvorsorge
Kostenlose Erwerbsunfähigkeits- und Lebensversicherung
28 Urlaubstage (bei einer durchschnittlichen 5-Tage Woche)
Durch langfristige Schichtplanung lassen sich Job und Privatleben gut vereinbaren
Nutze die Chance! Arbeite in einem High-Tech Arbeitsumfeld beim weltweit führenden Logistikunternehmen
Unsere Arbeitsplätze sind klimatisiert und erfüllen hohe Standards in Bezug auf die Arbeitssicherheit. Die Kantine bietet günstige Preise, Heißgetränke und Wasser sind frei. In den Pausenräumen erwarten dich Videospiele, Computer, Tischfußball und vieles mehr!

Hier kannst Du mehr über den Arbeitsalltag unserer Teammitglieder erfahren und herausfinden warum sie sich für Amazon entschieden haben.

Deine Aufgaben im Team:
Waren annehmen und einlagern
Kommissionieren mit Scanner
Bestellungen verpacken und versenden

Schau dir dieses Video an und gewinne einen ersten Eindruck von der Arbeit bei Amazon.",SF200051416
15,,https://www.amazon.jobs/en/jobs/994492/,['location'],JOIN US ON,994492
16,"Software Development Engineer, Amazon Search",https://www.amazon.jobs/en/jobs/981511/software-development-engineer-amazon-search,['location'],"DESCRIPTION

Hundreds of millions of customers. Billions of queries per year and dollars in revenue. The scale and impact of Amazon search is HUGE and we need smart and creative engineers to imagine and develop innovative cross-device features to realize the future of product search worldwide.

The Search Customer Experience team is responsible for worldwide customer facing search features on desktops, tablets, and mobile devices. Everything from the moment a customer clicks into the search box to when they view search results. We use data mining and usability data to develop new features and we test them through hundreds of A/B experiments a year as well as data mining and usability studies. This immense amount of data allows us to leverage machine learning to build smarter and more personalized experiences for our customers across a wide variety of categories, from instant video and Kindle books to apparel and electronics.

On a day-to-day basis, you'll be part of a small, close-knit team of engineers that are agile, data driven, and highly collaborative. You'll help analyze customer behavior, propose ideas and solutions during sprint planning with your team, implement big ideas, and then measure the results. Engineers on our team have proposed ideas that have impacted millions of customers and generated millions of dollars in revenue.

Our team is responsible for architecting and building the platform that renders search result pages. We optimize for speed and developer productivtiy: 100s of engineers work on the platform and every millisecond counts. The platform we build directly impacts what features can or can't be built for customers. The team focuses on both the rendering and service layers of the architecture, trying to figure out the best way to organize and return data from upstream dependencies and how to render that data as quickly as possible. The work we do involves tackling a number of large-scale architectural problems while collaborating with senior engineers across the organization.

You should be a well-rounded software engineer, with expertise in building large-scale web applications and/or low-latency services, optimized for performance. You should love challenges and working on large-scale, customer facing projects.",981511
17,Media Sales Manager,https://www.amazon.jobs/en/jobs/952605/media-sales-manager,['location'],"DESCRIPTION
Come build the future with us.

Would you like to become part of a highly innovative and rapidly growing team? We are seeking a strong Media Sales Manager to drive the success and continued growth of Amazon Advertising.



Amazon Advertising is dedicated to driving measurable outcomes for brand advertisers, agencies, authors, and entrepreneurs. Our ad solutions—including sponsored, display, video, and custom ads—leverage Amazon’s innovations and insights to find, attract, and engage intended audiences throughout their daily journeys. With a range of flexible pricing and buying models, including self-service, managed service, and programmatic ad buying, these solutions help businesses build brand awareness, increase product sales, and more.

You will be responsible for selling our advertising solutions and driving sales across multiple platforms to mid-to-large brand and performance advertisers and their agencies at all hierarchical levels. You will take full ownership of a digital advertising vertical, working with both existing and prospecting clients and be responsible for their long term growth. Through a consultative approach, you’ll offer advertising solutions across desktop, mobile, Kindle devices and our programmatic network.

Our ideal candidate will have a good breadth of sales experience, preferably within the digital space. A consultative selling style is desired, coupled with the structure and organizational skills needed to build trust in a new business environment. If you are ready to deliver strategic advertising solutions to your clients - apply today!

We are searching for talent to join our team in Munich, Berlin, Hamburg or Düsseldorf

Responsibilities include, but are not limited to:
· Understand Amazon's advertising opportunities and tools to help build relevant advertising solutions for our advertisers and deliver the highest level of sales and customer service to them.
· Prospect, penetrate and create new relationships with clients and advertising agencies.
· Drive deals to closure in a new business environment and retain and grow revenue from existing advertisers.
· Work closely and partner with internal teams, for example retail, account management, marketplace etc.
· Understand and learn about the e-commerce industry and competitive environment including knowledge of competitive product offerings.
· Utilize Sales CRM tools to track all pertinent account information and sales progress as well as forecast and prioritize to achieve quarterly quota goals.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",952605
18,"Senior Manager, Software Development (Commerce Billing)",https://www.amazon.jobs/en/jobs/917283/senior-manager-software-development-commerce-billing,['location'],"DESCRIPTION
The AWS Commerce Platform (CP) provides the back and front-end services that enable AWS customers to purchase AWS services and understand and manage their infrastructure costs. Our teams tackle some of the hardest scalability, performance, and distributed computing challenges in the world. We process trillions of events per month using stream processing techniques (Kinesis), process billions of line items via map reduce (EMR), and manage artifacts through the latest in database technologies (DynamoDB and Aurora). We process big data and provide tools for customers to interactively understand their bills. We also provide the analytics that let customers manage billions of dollars of IT usage and spending. Because we sit at the nexus of all AWS services and interact directly with end- customers, we also work closely across all AWS teams to ensure that we offer a great customer experience.

Joining the AWS Commerce Platform team gives you the opportunity to:
· Influence the customer experience for millions of AWS customers
· Build systems and services to handle billions of dollars of billing per month
· Collaborate with a diverse customer base to understand requirements, priorities, and processes
· Work with an international team out of our Berlin office
A successful candidate will therefore bring deep software expertise, have strong business intuition, and think broadly to identify visionary products that our customers will love.

The role requires you to be able to lead the software development life-cycle of systems and services in AWS Commerce Platform which includes the following responsibilities:

· Create and execute roadmaps and project plans
· Report on status of development, quality, operations, and system performance to senior leadership
· Work closely with senior engineers to architect and develop the best technical design and approach
· Build a high performance team while maintaining a high bar for quality
· Foster culture of continuous engineering improvement through mentoring, feedback, and metrics
· Hire, coach, and mentor colleagues; build a strong cross-functional organization and care about developing people
· Own all operational metrics and support
· Have the obsession to drive a better customer experience through everything that we do here at Amazon
· Set clear, measurable quality goals for your organization in a data-led way

About You
This role requires ownership, autonomy, and an ability to deliver results. You should be a self-starter with a bias towards independent problem solving. Clear communication and prioritization will be important as you partner with Product Management to plan, design, and deliver game changing experiences for customers.


You will become intimate with the architecture of our systems and be responsible for diving deep into code, while developing solutions for our customers and services.
You’ll drive prioritization of operational issues, and drive automation design & scaling requirements in support of the wider organization


What You'll Do
· Effectively mentor and manage teams of software developers including their projects and performance,
· Effectively mentor and manage teams of systems developers, systems engineers, and support engineers, and guide them through prioritizing projects to offer our customers the best possible experience,
· Effectively partner with most CP service teams to ensure high velocity and utmost reliability of their services,
· Deliver project roadmap on-time, communicating clearly with team, management and stakeholders
· Contribute to and lead design, architecture, process and development discussions
· Distill and communicate technical concepts to the team and other stakeholders
· Argue for the right outcomes with data, conviction and diplomacy

Amazon is an Equal Opportunity-Affirmative Action Employer- Female / Minority / Disability / Veteran / Gender Identity / Sexual Orientation",917283
19,Senior Financial Analyst - Accounting,https://www.amazon.jobs/en/jobs/878789/senior-financial-analyst-accounting,['location'],"DESCRIPTION
All Amazon teams and businesses, from Prime delivery to Amazon Web Services, are guided by four key tenets: customer obsession rather than competitor focus, passion for invention, commitment to operational excellence, and long-term thinking. We are driven by the excitement of building technologies, inventing products, and providing services that transform the way our customers live their lives and run their businesses.

By working together on behalf of our customers, we are building the future one innovative product, service, and idea at a time. Are you ready to embrace the challenge? Come build the future with us.

Would you like to become part of an international and diverse team of Accounting professionals which is owning and managing reporting processes both under US GAAP and local GAAPs while constantly improving the quality and scalability? Are you a senior Accounting professional who is experienced in navigating the business through a challenging environment? Are you looking for a job where you are able to optimize the way Accounting works so that it addresses not only today´s but also tomorrow´s challenges?
At Amazon in Munich, Accounting is renowned for their expertise who help others understand Financial Reporting and master accompanied reporting challenges. Businesses develop and launch new products and our job is to support the development in a sustainable way. You will own various projects to develop the way we support the business further. The successful candidate will need to have outstanding analytical skills, be experienced with Accounting systems and have created solutions leveraging technology such as VBA and SQL. Then this can be your next career move to a fast growing and very successful business!

Core job responsibilities:
· Automating the preparation of deliverables to support both internal and external financial reporting needs, through the use of VBA, SQL, Hyperion or other tools
· Partner with tech teams to develop technology that supports Accounting processes
· Exploring the use of new analytical tools and reports
· Understanding, documenting and developing scalable and automated processes and accounting system flows
· International coordination with the global Accounting organization leveraging best practices
· Design, development and implementation of systems education program for broader Accounting team
· Being a strong team player, who can operate globally, cross-functionally and at all levels of the organization, taking ownership and demonstrating self-initiative
· Responsibility for month-end, quarter-end and year-end closing of financial books
· Management of external financial statement audits, tax audits and internal audits",878789
20,Senior Financial Analyst Accounting Part Time 70%,https://www.amazon.jobs/en/jobs/865852/senior-financial-analyst-accounting-part-time-70,['location'],"DESCRIPTION
At Amazon, we are working to be the most customer-centric company on earth. To get there, we need exceptionally talented, bright, and driven people.

Are you an enthusiastic, strongly motivated and hands-on Finance Professional? Do you have a work ethic based on a strong desire to exceed expectations, a flexible, can-do attitude in a high energy, entrepreneurial environment and do you possess strong interpersonal skills? Then we have a unique opportunity for you to become an active part of a dynamic & fast-growing environment.

The Munich based Accounting team is looking for a Senior Financial Analyst - Accounting in part time (70%) to join our accounting organization and become a major contributor to our Accounting team. Successful candidates in this position will have demonstrable professional experience. They drive the future with passion and engagement. We offer a dynamic, collegial and highly professional environment which constantly presents various opportunities for development and growth. The role will enable you to work independently as well as within different teams on both a local and international level.

Responsibilities:
· Drive or participate in national and international accounting projects
· Worldwide business partnering within the Amazon group, liaising with Tax and Legal departments
· Integration of new regions into the existing processes
· Responsibility for month-end, quarter-end and year-end closing of financial books.
· Assessment and evaluation of GAAP to GAAP differences
· Management of external financial statement audits, tax audits and internal audits
· Drive improvements in accounting processes, internal workflows and the implementation of best practices",865852
